	date	content	sentiment_score
847	2022-05-11	terra luna drops almost 90 percent weekly plunge . value locked anchor terra largest defi protocol dropped billion past two days.	-0.80490065
848	2022-05-11	bitcoin flirts asia trading day luna foundation guard fights defend ust peg . glassnode analyst says change exchange balance due lfg using bitcoin reserves defend stablecoin peg.	-0.19336888
849	2022-05-11	ust falls 35 cents terra futures see liquidations . 58 percent luna traders betting higher prices even tokens fell yesterday.	-0.3304425
850	2022-05-11	stepn move earn model crypto analysts seeing value long run . blockchain based app users must purchase virtual sneaker nft earn crypto rewards . consumer advisory start around.	0.34215224
851	2022-05-11	anchor community submits proposal restore ust peg . algorithmic stablecoin terrausd fallen sharply peg past 48 hours.	-0.4106078
852	2022-05-11	inflation rose 8.3 percent april monthly core cpi doubling march . bitcoin dropped sharply release.	0.021116674
853	2022-05-11	ust bitcoin reserve late coming save dollar peg . luna foundation guard buying billions dollars bitcoin without infrastructure ready deploy left terra ust vulnerable soros style attack analyst said.	-0.23069157
854	2022-05-12	first mover americas btc drops 2020 levels tether loses peg . latest moves crypto markets context may 12 2022.	-0.40374035
855	2022-05-12	crypto investing means staying positive amid volatility . battle keep investors engaged optimistic becomes harder drawdowns.	-0.15711588
856	2022-05-12	terra luna dropped 99.7 percent week . good ust . luna tokens lost 96 percent past 24 hours alone prompting minted mechanism helped lift ust price.	-0.26521114
857	2022-05-12	terra based defi protocol anchor proposes cutting ust yield rates 4 percent . proposal comes amid ongoing concerns regarding long term stability terra tokens luna ust.	-0.850896
858	2022-05-12	ether futures lead .2b liquidations crypto market cap drops 16 percent overnight . past 24 hours among biggest crypto market drops recent months.	-0.68122333
859	2022-05-12	citadel securities blackrock gemini slam social media accusations involvement ust collapse . conspiracy theory began 4chan amplified cardano founder charles hoskinson met swift denials parties.	-0.5057905
860	2022-05-12	cathie wood ark invest grabs half million coinbase shares exchange stock plummets . coin plunged reporting disappointing first quarter earnings tuesday.	-0.9235654
861	2022-05-12	tether loses peg bitcoin drops 2020 levels near . weak sentiment around stablecoins may contributed usdt depegging thursday morning.	-0.8426107
862	2022-05-12	terra proposes token burn increase pool size stop ust dilution . terra believes decreasing amount ust circulation increasing amount available luna easiest way return ust dollar peg.	-0.035702556
863	2022-05-13	first mover asia terra planetary collapse taking crypto lending altcoins plummet . data suggests many traders moving assets defi platforms bitcoin rallies falling 000 thursday trading.	-0.89805037
864	2022-05-13	luna ust still available ftx exchanges despite terra blockchain halt . transactions conducted blockchain halt considered final settled.	0.22303921
865	2022-05-13	crypto related stocks asia see volatile trading amid bitcoin recovery . traditional market investors risked publicly traded companies related crypto sector amid drop prices week.	-0.8749355
866	2022-05-13	cardano ada jumps 40 percent lead recovery major cryptos sentiment remains extreme fear . crypto market cap rose 13 percent past 24 hours even though inflation concerns persist.	0.08802158
867	2022-05-13	okx delists terra luna ust citing user protection . okx binance ended trading related terra tokens ust lost dollar peg luna slumped 99 percent binance since resumed trading luna.	-0.66844654
868	2022-05-13	terra blockchain resumes following 9 hour halt . blocks 7607790 7607791 came around 11 27 utc friday.	-0.21110266
869	2022-05-13	first mover americas bitcoin holds turbulent week altcoins trade . latest moves crypto markets context may 13 2022.	-0.10481353
870	2022-05-13	grayscale bitcoin trust discount widens time low 30.79 percent . fund one ways stock traders u.s. gain exposure price movements bitcoin.	-0.3513244
871	2022-05-13	cleanspark hut 8 stocks lead bitcoin miner rally markets bounce back . miners larger operations lower costs winning favor investors amid volatile market conditions.	0.66151696
872	2022-05-14	market wrap cryptos higher volatile week . analysts remain cautious expect lower price returns bitcoin next months.	-0.10138103
873	2022-05-14	bitcoin oversold resistance . btc track first consecutive seven week decline.	-0.89158916
874	2022-05-15	collapse ust luna devastating still hope crypto . prominent stablecoin token backs failed broader ecosystem certainly dealt blow ultimately surviving.	-0.017030217
875	2022-05-15	justin sun talks usdd stablecoin wake luna ust unravel . controversial crypto entrepreneur explains algorithmic stablecoin still succeed denying rumors behind de pegging terra failed ust.	0.18834816
876	2022-05-16	first mover asia singapore regulators eyeing local crypto companies terra collapse bitcoin rebounds . terraform labs singapore registered company behind terra protocol permanent office city state major cryptos spent sunday green.	-0.29295003
877	2022-05-16	bitcoin sees 7 straight weeks losses first time . fears inflation poor macroeconomic sentiment caused bitcoin fail inflation hedge recent weeks.	-0.9276482
878	2022-05-16	fantom stablecoin dei becomes latest lose dollar peg . dei lost much 46 cents european hours morning . follows trend several algorithmic stablecoins losing pegs.	-0.7619085
879	2022-05-16	first mover americas may brings showers flowers bitcoin languishes terra aftermath . latest moves crypto markets context may 16 2022.	-0.03093509
880	2022-05-16	ben bernanke says see value bitcoin . former fed chairman says crypto complicated use money.	-0.028688598
881	2022-05-17	bitcoin struggles support zone resistance . btc upside appears limited despite short term support.	-0.76293755
882	2022-05-17	bitcoin lucha en zona de soporte de con resistencia en . la ventaja de btc parece limitada pesar del soporte corto plazo.	0.101848245
883	2022-05-17	market wrap cryptos mixed volatility fades traders expect weak recovery . bitcoin average trading volume rose toward highest level since january could point brief period price stabilization.	-0.0015285313
884	2022-05-17	first mover asia metaverse etfs underperforming gaming etfs cryptos return red . public interest continues grow metaverse much metaverse etfs . crypto belong everything	-0.07915367
885	2022-05-17	terra luna gains slides kwon fork proposal . traders sold tokens even founder kwon proposed separate chain make last week implosion ust.	0.37951005
886	2022-05-17	citi says fallout terra collapse unlikely hit wider financial system . recent weakness bitcoin equities looks contemporaneous show lag lead effect bank analysts said.	-0.6441207
887	2022-05-17	bitcoin ether hover support amid china optimism us futures bump . crypto markets added 3.2 percent tuesday nearly week declines.	0.536206
888	2022-05-17	first mover americas bitcoin retakes institutional adoption makes crypto like stocks . latest moves crypto markets context may 17 2022.	0.040649284
889	2022-05-18	first mover americas bitcoin back target earnings miss shows effects inflation . latest moves crypto markets context may 18 2022.	-0.4456647
890	2022-05-18	bitcoin major cryptos slide markets digest hawkish powell remarks . day fed chair pledged keep tightening monetary conditions inflation comes analysts traders crypto stocks futures assessing economic impact higher mortgage rates lower company earnings.	-0.6671544
891	2022-05-18	market wrap cryptos stocks mixed amid bearish sentiment . btc stabilizing around stock market volatility begins fade.	-0.44538996
892	2022-05-18	bitcoin sube con una resistencia en . btc est en camino de registrar una se al de impulso positivo en el gr fico diario.	0.16011307
893	2022-05-18	bitcoin rises resistance . btc track register positive momentum signal daily chart.	0.63349223
894	2022-05-18	first mover asia usdc flippened usdt trader preferences changing cryptos rise despite bearishness . glassnode analyst suggests collapse ust token triggered change investors stablecoin preferences bitcoin holds 000.	-0.2522061
895	2022-05-19	bitcoin struggles hold support . btc testing important support zone although long term momentum remains weak.	-0.6915616
896	2022-05-19	bitcoin lucha por mantener el soporte en . btc est en una zona de soporte positiva aunque el impulso largo plazo sigue siendo bil.	0.14132592
897	2022-05-19	market wrap bitcoin dips stocks plummet volatility spikes . traders continue hedge price declines.	-0.74909145
898	2022-05-19	first mover asia pine wants test liquidity nft market cryptos well red . number users nft markets lowest point year still higher 2021. crypto lending platform sees opportunity.	0.8606171
899	2022-05-19	solana cardano tokens slide 9 percent cryptos see weakness amid poor us consumer data . bitcoin lost support 000 chinese tech stocks sold earnings worries day hawkish comments u.s. federal reserve.	-0.897144
900	2022-05-19	bofa says crypto winter contagion risk concerns overdone . collapse terra network due prioritization mass adoption price stability bank said.	-0.55740404
901	2022-05-19	hashed wallet takes .5b hit delphi digital discloses loss terra luna collapse . delphi says luna tokens accounted 13 percent assets management peak hashed appears lost .5 billion.	-0.40243492
902	2022-05-19	despite recent bumps road stablecoins stick around . institutional investors move past digital assets volatility bad headlines.	0.0027897358
903	2022-05-19	first mover americas hashed takes .5b hit luna bitcoin trades . latest moves crypto markets context may 19 2022.	0.30648658
904	2022-05-20	bitcoin options data suggests bearish sentiment among investors . put call ratio bitcoin options reached yearly highs thursday data shows.	0.04725048
905	2022-05-20	goldman sees little us economic impact lower cryptocurrency prices . stock market decline much larger effect u.s. household net worth bank said.	-0.36203387
906	2022-05-20	first mover asia kucoin plans bolster defi activity blockchain raise cryptos gain . crypto exchange add technical features support developers build kucoin public blockchain bitcoin outperforms ether.	0.4598105
907	2022-05-20	first mover americas bitcoin heads record 8 week losing streak . latest moves crypto markets context may 20 2022.	-0.43631017
908	2022-05-20	bitcoin sube por encima de con resistencia en . btc muestra una sobreventa aunque las condiciones de trading han sido irregulares en los ltimos.	0.14026083
909	2022-05-20	avalanche says luna foundation guard disclosed plans avax tokens . avalanche smart contracts blockchain says ready work luna foundation guard sensible trading strategy tokens sold.	-0.03949081
910	2022-05-20	bitcoin returns resistance . btc appears oversold although trading conditions choppy past days.	-0.53530365
911	2022-05-20	luna . terra defi apps hemorrhaged . investors largely exited terra ecosystem evident defi protocols blockchain analysts remain skeptical long term prospects.	-0.627886
912	2022-05-20	market wrap cryptos pare earlier losses bitcoin outperforms . btc declining less altcoins indicating lower appetite risk among traders.	-0.57827437
913	2022-05-21	market wrap cryptos decline amid choppy trading defi tokens underperform . aversion risk remains volatility returns stocks cryptos.	-0.84943247
914	2022-05-21	coinbase co founder fred ehrsam buys dip purchases company stock . purchases made via paradigm venture capital firm ehrsam co founded.	0.01686919
915	2022-05-21	bitcoin drifts lower support . btc roughly flat past week . technical signals suggest neutral bearish outlook.	-0.5547464
916	2022-05-21	es solo luna las aplicaciones defi de terra han perdido .000 millones . los inversores han abandonado en gran medida el ecosistema terra ahora evidente en los protocolos defi en la blockchain los analistas siguen siendo esc pticos sobre sus perspectivas largo plazo.	0.15229203
917	2022-05-22	china seem stop bitcoin mining . reported hashrate fell zero two months china last year since returned rather abruptly.	-0.4535489
918	2022-05-23	first mover asia terra difficult post collapse path vcs backing away regulators jumping stablecoins . investors see salvageable pieces rubble others bemoaning involvement want forget protocol ever existed bitcoin edges weekend trading.	-0.274671
919	2022-05-23	goldman sachs says defi interconnections increase systemic risk . contagion risk related ust depegging hit staked ether steth lido exposure terra ecosystem bank said.	-0.6489072
920	2022-05-23	first mover americas fantom surges 20 percent sparkster questions fly . latest moves crypto markets context may 23 2022.	0.1442816
921	2022-05-24	miladys nft prices tumble creator doxxes self person behind controversial miya . collection amassed huge popularity crypto circles creator acknowledged person behind pseudonymous account allegedly linked online cult.	-0.36474624
922	2022-05-24	first mover americas tron outperforms btc crypto takes lead role davos . latest moves crypto markets context may 24 2022.	0.15598096
923	2022-05-24	bitcoin records eighth week losses sentiment indicator suggests upside . sentiment indicators reached rock bottom monday amid prominent fund manager calling retest 2019 price levels.	-0.8565204
924	2022-05-24	market wrap bitcoin unable hold altcoins mixed . btc declined 2 percent past 24 hours fantom ftm token rallied much 16 percent.	-0.84887904
925	2022-05-24	bitcoin mantiene el soporte en 30k con resistencia en . es probable que exista un breve rebote hacia una zona de alivio similar lo que ocurri finales de febrero finales de marzo.	0.18401015
926	2022-05-24	bitcoin holds support 30k resistance . brief relief bounce likely similar occurred late february late march.	0.0704636
927	2022-05-24	crypto funds shrink lowest since 2021 summer bear market . investors pulled million digital asset funds confidence crypto flailing.	-0.84980416
928	2022-05-24	first mover asia funds lost billions terra collapse . ongoing effects bitcoin sees red . fund suffers major dent token impact reverberates widely throughout venture funding eco system major cryptos fell despite gains u.s. equity markets.	-0.89145106
929	2022-05-25	first mover asia bitcoin dominates altcoins lurk . although terra collapse raised existential questions future defi traders appear preparing return altcoins btc remains rangebound 000 tuesday trading.	-0.45093614
930	2022-05-25	first mover americas bitcoin struggles hold ahead fed minutes . latest moves crypto markets context may 25 2022.	-0.360376
931	2022-05-25	market wrap cryptos decline amid bearish sentiment . bitcoin fear greed index reached second lowest record fear level history . analysts expect period lower returns.	-0.8595929
932	2022-05-25	downside ahead bitcoin says top valkyrie analyst . marathon sprint josh olszewicz head research valkyrie said bitcoin price recovery coindesk tv first mover program.	-0.3098452
933	2022-05-25	bitcoin range bound support resistance . technical indicators neutral upside appears limited.	-0.1811204
934	2022-05-25	guggenheim minerd says bitcoin drop . checked record . quick recap noted analyst key prognostications shows mixed track record proven.	-0.35219407
935	2022-05-25	bitcoin registra ocho semanas de p rdidas pero el indicador de sentimiento sugiere un alza . los indicadores de sentimiento tocaron fondo el lunes.	0.111944355
936	2022-05-26	crypto whales ditched tether usdc stablecoin panic . ust failure prompted large investors ethereum blockchain leave usdt perceived safety biggest competitor.	-0.52638245
937	2022-05-26	bitcoin stabilizes tight range support resistance . btc shown signs life volatile price move likely.	0.3087104
938	2022-05-26	market wrap metaverse tokens rise crypto analysts expect volatility . btc roughly flat past 24 hours sand rose much 7 percent.	0.4626944
939	2022-05-26	first mover asia regulatory attention terra could change south korean trading environment bitcoin goes sideways . founders two prominent crypto related organizations said tightened restrictions could make difficult foreign tokens list korean exchanges discouraging projects trying.	-0.79665065
940	2022-05-26	solana dogecoin tokens dip futures suggests bearish sentiment . choppy trading broader markets failed temper gradual dip major cryptocurrencies sliding much 8 percent past 24 hours.	-0.771382
941	2022-05-26	bitcoin sees weakness traders assess fed minutes . largest cryptocurrency dropped support level past 24 hours recovering.	-0.90250754
942	2022-05-26	financial advisors bitcoin next nasdaq . investment opportunity bitcoin used like single company like entire asset class.	0.0169868
943	2022-05-26	first mover americas btc dominance reaches 7 month highs alts suffer . latest moves crypto markets context may 26 2022.	0.016044198
944	2022-05-27	ether accounts almost half liquidations amid weak chain data . traders ether futures saw liquidations nearly double bitcoin unusual move.	-0.77446806
945	2022-05-27	market wrap cryptos stocks altcoins underperform . btc roughly flat past 24 hours compared 6 percent decline eth 2 percent rise p 500.	-0.62315375
946	2022-05-27	bitcoin pares earlier losses resistance . btc remains choppy trading range limited upside.	-0.20408376
947	2022-05-28	first mover americas ether ends may 35 percent altcoins lose . latest moves crypto markets context may 27 2022.	-0.47364676
948	2022-05-28	bitcoin faces resistance support . volatility could rise especially another price breakdown occurs.	-0.19103116
949	2022-05-28	market wrap bitcoin stuck buyers remain sidelines . btc declined much 3 percent past 24 hours track end month red.	-0.8505969
950	2022-05-29	bitcoin stock market decoupling happening yet totally . decoupling maybe soon probably.	0.10476099
951	2022-05-30	first mover asia bitcoin extends losing streak new lunas crash like old lunas stepn china dilemma . bitcoin headed ninth straight weekly loss record . terra delivered new luna revival tokens crashed . stepn plenty company among firms making changes accommodate chinese data protection laws.	-0.23792513
952	2022-05-30	bitcoin shows signs bottoming 9 weeks losses . 500 level acting major support world largest cryptocurrency.	-0.35253882
953	2022-05-30	bitcoin muestra signos de recuperaci n tras nueve semanas de p rdidas . el nivel de .500 est actuando como un importante soporte para la criptomoneda grande del mundo.	0.13962133
954	2022-05-31	bitcoin begins new week hitting . bitcoin posted strong start week rising 000 u.s. equity markets closed memorial day holiday.	0.71543366
955	2022-05-31	first mover asia bitcoin jumps crypto carbon trading races clean act . carbon credit protocols difficult time recent months working improve way operate bitcoin monday notched biggest single day gain two months.	0.6304109
956	2022-05-31	first mover asia bitcoin jumps ether gas fees drop . crypto analysts starting ask market finding bottom latest downdraft.	-0.37713706
957	2022-05-31	cardano ada spikes 25 percent leads gains crypto majors . bitcoin showed signs bottoming earlier week broader market adding 4.4 percent past 24 hours.	-0.044269264
958	2022-05-31	terra new luna token surges 40 percent listing binance . terra new luna token attracted million trade volume past 24 hours begins build momentum.	0.8794646
959	2022-05-31	first mover americas btc finally sees rebound could short lived . latest moves crypto markets context may 31 2022.	0.22221272
960	2022-06-01	fall terra timeline meteoric rise crash ust luna . detailed timeline terra journey underdog start payments app south korea billion crypto ecosystem one biggest failures crypto.	0.008995617
961	2022-06-01	first mover americas btc starts june trading flat alts decline . latest moves crypto markets context june 1 2022.	-0.37111366
962	2022-06-01	first mover asia tether quiet bankers . affect peg . tether relationships number banks say much bitcoin rises slightly.	0.22718264
963	2022-06-01	bitcoin rebote de alivio enfrenta resistencia en . los compradores est n reaccionando las condiciones de sobreventa aunque el potencial alcista parece limitado.	0.12752175
964	2022-06-01	optimism tokens claimed users ahead official airdrop announcement . ethereum scaling system long awaited airdrop expected go live tuesday users able jump early.	0.2022121
965	2022-06-01	bitcoin relief bounce faces resistance . buyers reacting oversold conditions although upside appears limited.	-0.62460554
966	2022-06-01	market wrap bitcoin rises outperforming altcoins . btc bounced nine week losing streak although analysts remain skeptical.	-0.18840186
967	2022-06-02	first mover asia bitcoin sinks amid renewed risk fears . major altcoins fared worse wednesday trading reversing gains u.s. holiday weekend rally south korea takes harder look crypto.	-0.8671502
968	2022-06-02	ftx harrison says stablecoin demand survive terra collapse . head one largest crypto exchanges u.s. said fiat backed stablecoins still reliable risky.	-0.8106746
969	2022-06-02	first mover americas bitcoin bounces back hurricane though miners selling . latest moves crypto markets context june 2 2022.	0.21491978
970	2022-06-02	optimism op token plummets botched airdrop . controversial optimism governance proposal pushing wallets sold airdrop banned future airdrops.	-0.3762552
971	2022-06-02	bitcoin slips relief bounce loses steam support . long term momentum remains negative capping upside moves price.	-0.89987147
972	2022-06-02	market wrap bitcoin declines resisting seasonal norm altcoins mixed . btc declined 4 percent past 24 hours waves rallied 21 percent . odds positive monthly returns diminish q4.	-0.8049879
973	2022-06-03	cftc sues gemini bitcoin futures case 2017. gemini partnered cboe try launch would nation first bitcoin futures contracts.	-0.056063928
974	2022-06-03	staked ether discount terra collapse sign liquidity crunch crypto . price gap locked ether spot ether may sign traders demanding compensation ethereum merge risks fundstrat analyst said.	-0.81142676
975	2022-06-03	bitcoin stabilizes tight trading range resistance . btc continues trade around midpoint 000 indicators remain neutral.	-0.22907004
976	2022-06-03	bitcoin se estabiliza en un rango estrecho de trading con resistencia en . btc contin cotizando alrededor de un punto medio de .000 mientras los indicadores se mantienen neutrales.	0.24061708
977	2022-06-03	market wrap cryptos mixed amid choppy trading bitcoin activity slows . drop activity blockchain similar occurred 2018 bear market.	-0.88443303
978	2022-06-03	first mover asia bitcoin climbs past bearish sentiment remains . cryptos largely green although trading choppy india crypto investors receive upbeat news.	0.43008003
979	2022-06-03	us job growth tops expectations may 390k added . unemployment rate remained flat 3.6 percent.	0.009869933
980	2022-06-03	first mover americas bitcoin slips report shows faster expected us jobs growth . latest moves crypto markets context june 3 2022.	0.26329833
981	2022-06-04	bitcoin stuck resistance support . short term price action stabilizing expect rise volatility.	0.52827334
982	2022-06-04	market wrap altcoins underperform bearish sentiment rises . analysts expect price bounces remain short term.	-0.64088935
983	2022-06-06	first mover asia bitcoin cryptos tick weekend trading . ether major altcoins slightly green investors continue look clarity direction global economy stablecoins face increasing scrutiny.	-0.22551996
984	2022-06-06	first mover americas bitcoin snaps record losing streak climbs . latest moves crypto markets context june 6 2022.	-0.31844732
985	2022-06-07	first mover americas bitcoin dumps morgan stanley calls liquidity pressures . latest moves crypto markets context june 7 2022.	-0.45865384
986	2022-06-07	morgan stanley sees crypto equivalent quantitative tightening . bank pointed weakness crypto markets failure dollar stablecoin reduction leverage decentralized finance.	-0.8091767
987	2022-06-07	bitcoin tumbles back bullish momentum wanes . million positions liquidated following second sharp drop bitcoin seven days.	-0.7876066
988	2022-06-07	bitcoin bounces support zone resistance . btc current price range remains intact several weeks negative returns.	-0.42233902
989	2022-06-07	market wrap cryptos climb amid lower volatility sentiment improves . far btc avoided significant price drops . option traders protecting downside.	0.052335102
990	2022-06-07	bitcoin funds rake new money altcoin funds suffer . funds manage btc pulled million last week digital asset funds combined coinshares report shows.	-0.45633686
991	2022-06-07	first mover asia comes crypto hong kong world freest economy bitcoin late fall . memo city securities futures regulator reminds investors risks nfts altcoins surge drop.	-0.39400586
992	2022-06-08	bitcoin choppy around support . price bounces short lived indicating loss buying strength.	-0.6208827
993	2022-06-08	bitcoin se ubica inestablemente en .000 con soporte entre .000 .000. los rebotes de precios fueron de corta duraci n lo que indica una p rdida de fuerza en la compra.	0.22011817
994	2022-06-08	market wrap bitcoin close investors search bottom . btc 34 percent far year approaching middle late stage bear market according indicators.	0.097679496
995	2022-06-08	first mover asia metaverse opportunity much change bitcoin rises late past . citi report makes bold prediction major metaverse platforms struggling attract committed users altcoins mixed.	-0.07109389
996	2022-06-08	first mover americas bitcoin recaptures crypto analysts warn capitulation . latest moves crypto markets context june 8 2022.	-0.237756
997	2022-06-08	benchmark sees canaan indirect investment bitcoin shares gain . broker initiated coverage mining equipment business stock buy rating price target.	-0.100586735
998	2022-06-08	el salvador default sovereign debt 2023 . issuance billion bitcoin bond delayed president nayib bukele must face payments million next january . make	-0.039283715
999	2022-06-09	first mover americas bitcoin defends ecb preps first rate hike decade . latest moves crypto markets context june 9 2022.	0.19915669
1000	2022-06-09	market wrap bitcoin breaking breaking free . analysts await likely outcome european central bank monetary policy meeting thursday could affect direction btc moves next.	-0.031269923
1001	2022-06-09	first mover asia crypto institutional future may incompatible litecoin privacy protecting features bitcoin falls . major south korean exchanges delisting token privacy upgrades involving mimblewimble protocol designed make transactions confidential virtually untraceable.	-0.8646391
1002	2022-06-10	first mover asia ethereum ropsten merge prompts mixed analyst sentiment bitcoin flat . observers question whether ethereum stay relevant switching proof work model others upbeat shift proof stake design cryptos mixed day.	-0.7416656
1003	2022-06-10	dragonfly haseeb qureshi still optimistic crypto bear market . crypto successful projects historically built downcycles says.	0.0023746528
1004	2022-06-10	terra luna luna classic tokens see volatile trading amid new developments . futures tracking two tokens racked nearly million liquidations past day higher usual move.	-0.3286182
1005	2022-06-10	bitcoin sees weakness ahead cpi report cardano solana lead fall major cryptos . crypto market capitalization fell 2.3 percent past 24 hours bitcoin rose lost pivotal support level 000.	-0.94286156
1006	2022-06-10	inflation unexpectedly reaccelerated 8.6 percent may hitting fresh 4 decade high . bitcoin dipped news trading around 500 level minutes following cpi report.	-0.3672763
1007	2022-06-10	bitcoin se debilita mientras que cardano solana lideran la ca da entre las principales criptomonedas . la capitalizaci n del mercado de criptomonedas cay 2 3 percent en las ltimas 24 horas medida que bitcoin subi luego perdi con un inestable nivel de soporte de .000.	0.20519423
1008	2022-06-10	first mover americas bitcoin slips inflation hits new four decade high . latest moves crypto markets context june 10 2022.	-0.019670483
1009	2022-06-10	market wrap cryptos rise altcoins lead . btc roughly flat past 24 hours compared 10 percent rise hnt link.	0.18448967
1010	2022-06-11	market wrap bitcoin stocks drop analysts see risk downside . bitcoin could approach lower support greater price volatility.	-0.040147424
1011	2022-06-12	texas feels like bitcoin country maybe bitcoin conference . bitcoin developer conference last week put three important bitcoin themes focus lightning design education.	0.036233097
1012	2022-06-13	capitalizaci n de mercado cripto cae por debajo de por primera vez desde principios de 2021. bitcoin perdi 13 percent de su valor en las ltimas 24 horas.	0.15157636
1013	2022-06-13	first mover americas bitcoin ether plunge anew celsius halts withdrawals . latest moves crypto markets context june 13 2022.	-0.2551983
1014	2022-06-13	sol doge lead plunge major cryptos traders warn severe losses ahead . higher inflation continue forcing higher interest rates would negative economic growth one analyst said.	-0.8880112
1015	2022-06-13	michael saylor microstrategy leads plunge crypto related stocks . bitcoin tumbled 000 first time 18 months ether dropped 15 month low.	-0.5175555
1016	2022-06-13	bitcoin plunges lowest level since december 2020. weak macroeconomic environment systemic risk within crypto space caused nearly 12 successive weeks losses asset.	-0.946981
1017	2022-06-13	first mover asia bitcoin tumbles amid heightening inflation concerns . ether major altcoins underperformed btc weekend investors continued steer away riskier assets case inflation	-0.8015535
1018	2022-06-13	binance ceo changpeng zhao questions sec investigation bnb . founder world largest crypto exchange stopped short denying sec interest binance exchange token.	-0.32850552
1019	2022-06-13	crypto market cap falls first time since early 2021. bitcoin lost 13 percent value past 24 hours.	-0.9477079
1020	2022-06-14	tron stablecoin peg dollar wobbles justin sun swears deploy prop . decentralized usd usdd fell low 91 cents crypto exchanges early monday changing hands around 99 cents press time.	-0.8114526
1021	2022-06-14	market wrap bitcoin tumbles 1 year crypto cracks appear . bitcoin slumped 000 celsius withdrawal halt combined sell traditional markets sour trader spirits.	-0.8947433
1022	2022-06-14	first mover asia analysts saying crypto lender celsius paused withdrawals btc drops . observers digital asset markets criticized move others said celsius could protecting user funds ether plummets 17 percent.	-0.841629
1023	2022-06-14	cryptos see liquidations bitcoin ether lose major support levels . bitcoin lost 000 level ether briefly slid nearly 200.	-0.9253418
1024	2022-06-14	morgan stanley says ether underperformance echoes crypto downturn 2018. expectations higher fed interest rates weighing crypto prices bank analysts said.	-0.8774377
1025	2022-06-14	se registran liquidaciones cripto por de millones medida que bitcoin ether pierden su nivel de soporte . bitcoin perdi el nivel de .000 mientras que ether cay brevemente casi.	0.18719336
1026	2022-06-14	microstrategy defended btig saylor expecting imminent margin call . shares technology company tumbled alongside bitcoin 35 percent past days nearly 75 percent far year.	-0.9201389
1027	2022-06-14	first mover americas coinbase layoffs bear market guide bitcoin . latest moves crypto markets context june 14 2022.	-0.44715375
1028	2022-06-15	first mover americas bitcoin slides toward record losing streak fed ecb meet . latest moves crypto markets context june 15 2022.	-0.30202264
1029	2022-06-15	bitcoin cae en medio de riesgos de efecto cascada entre mercados cripto . el activo se acerca un nivel de precio que se desde 2020 la vez que importantes empresas del sector registran potenciales insolvencias.	0.18107389
1030	2022-06-15	bitcoin drops toward amid contagion risks crypto markets . asset nearing price level seen since 2020 prominent crypto firms see possible insolvencies.	-0.83498883
1031	2022-06-15	three arrows faces possible insolvency unforeseen liquidations report . investment firm one vocal crypto market participants past years.	-0.4491801
1032	2022-06-15	staked ether becomes focus crypto stress celsius three arrows . price gap locked ether lido spot ether jumped record highs large holders sell tokens drawing concern potential ripple effect crypto lending markets.	-0.27218154
1033	2022-06-15	market wrap btc tumbles ahead fed meeting extreme fear among traders . bitcoin hovered around 000 5 percent past 24 hours.	-0.5613462
1034	2022-06-15	con la ca da del mercado el salvador registra p rdidas por millones en tenencias de bitcoin . el pa ha invertido millones en bitcoin desde que esa criptomoneda se convirti en moneda de curso legal en septiembre.	0.20079488
1035	2022-06-15	traders de bonos suben apuestas ante el aumento de la tasa de la fed e incrementan presi n sobre bitcoin . la herramienta cme fedwatch muestra que los operadores ven en un 94 percent la posibilidad de que se anuncie un aumento de 75 puntos b sicos el mi rcoles.	0.1771283
1036	2022-06-15	first mover asia traders see bitcoin falling 2017 levels amid ongoing inflation economic concerns cryptos struggle . largest digital asset market cap could dip 000 near future unlikely rebound macroeconomic conditions improve bitcoin ether tuesday trading.	-0.9110505
1037	2022-06-16	tokens de dogecoin solana lideran las ganancias entre las principales criptomonedas . la capitalizaci n del mercado ha crecido aproximadamente 4 5 percent en las ltimas 24 horas luego de la ca da al inicio de la semana.	0.16628954
1038	2022-06-16	sell ethereum merge . many market participants think highly anticipated ethereum merge bullish eth . opposite likely.	0.1075072
1039	2022-06-16	dogecoin solana tokens lead gains among major cryptocurrencies . crypto market capitalization increased 4.5 percent past 24 hours sliding earlier week.	0.8846087
1040	2022-06-16	tron trx bumps 27 percent dao deploys token purchase . founder justin sun injected billion week support tron market.	0.13971364
1041	2022-06-16	first mover asia celsius risks triggered crypto crash says huobi group cfo bitcoin wobbles break post rate hike . lily zhang told coindesk lending platform problems ill timed following collapse terrausd stablecoin crypto prices could decline major altcoins regain ground.	-0.7996064
1042	2022-06-16	binance kraken polygon aceleran contrataciones en respuesta despidos masivos en la industria . coinbase blockfi crypto.com se encuentran entre las compa cripto que anunciaron recortes esta semana.	0.120885044
1043	2022-06-16	la reserva federal anuncia la mayor subida de tipos de inter en 28 os mientras bitcoin cae . traders de la mayor criptomoneda han seguido de cerca las acciones del banco central estadounidense en busca de pistas para el mercado.	0.1435818
1044	2022-06-16	tether sees new wave redemptions fear market contagion spreads . investors pulled .6 billion week usdt largest stablecoin market capitalization amid growing nervousness cryptocurrency prices keep sliding.	-0.8092377
1045	2022-06-16	market wrap fed hikes rates highest level since 1994 bitcoin rallies . cryptocurrency fell 270 fed statement rebounded shortly.	-0.2778743
1046	2022-06-17	market wrap bottom reached crypto capitulation needed . rally bitcoin major cryptocurrencies fed meeting wednesday proved short lived.	-0.7608821
